,level,text
1489,1 - Low,want know you'r alon
1490,1 - Low,elect messag polit terror polic harass melbourn activist last weekend attempt legal put forward worldview terror cop act order jewish master threaten intimid us home dare share sacr symbol jewish control victorian parliament vote ban swastika 2023 decid come back week later put forward respons sham feder elect take place today australia jewish subvers govern societi intimid traitor jewish mercenari stop inevit better place share symbol front royal exhibit build built celebr 100 year aryan settlement australia place first parliament sign white australia polici immigr restrict act 1901 religi freedom act 116 free exercis ani religion race religion
1491,1 - Low,never forget empir fall world free zog possibl
1492,2 - Mid,photo report islam state mozambiqu wilayah 📷 photo featur aftermath khilafah soldier attack posit mozambican armi african sadc forc villag namoibi nangad area cabo delgado ◾️telegram contact link halummu media 🔉✉️ ▪️ tamtam ◾️rocket chat contact @ halummuadmin 🔊
1493,2 - Mid,🔴 break islam state iraq wilayah karkuk success allah khilafah soldier deton explos devic member murtadd rafidah armi near ashshai valley south daquq area wound prais due allah ◾️telegram contact link halummu media 🔉✉️ ▪️ tamtam ◾️rocket chat contact @ halummuadmin 🔊
1494,1 - Low,main enemi white race
1495,1 - Low,indian jew brown jew arab chink
1496,1 - Low,globohomo sure they'r activ destroy white european nation immigr that' one classic strategi lead destruct nation guis divers realiti want destroy ani type christianeuropeanwhit cultur think peopl wake lie it' bit late better late never
1497,1 - Low,got countri without even need use violenc liter lost unarm citizen freedom ever experi life right anyon els west
1498,1 - Low,solut migrant commun bullet
1499,1 - Low,>>398103781 op >capit destroy countri nigger gene low iq peopl incap maintain high function civil actual could live post scarciti high function nation like commi want stop tri put nigger pedest support nationalist view social
1500,1 - Low,you'r white breed latina tradwiv save capit you'r traitor simpl
1501,1 - Low,break wild ape broke outta zoo 🤡 someon call wildlif servic miss monkey
1502,1 - Low,hello sticker warrior chalk artist poster creator one allow introduc scamdem one onli printabl card game awak sticker maniac use awak friend famili veri uniqu fashion entir free download access share chao scamdem wa truli chart combin power aftermath forev alter world see revers socal great reset thi card game wa design print stuck upon card whichev fashion may prefer captur charact sheepl klau anal schwab check game today download new white rose addit dont forget support amaz artist behind day keep stick friend print > play > obey
1503,1 - Low,latest footag invas pour everi singl day 😡
1504,1 - Low,🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿 britain first hold protest migrant centr huddersfield villag 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿 old mill small villag milnsbridg outsid huddersfield yorkshir ha turn centr illeg immigr last week britain first leaflet entir villag thi week return protest outsid migrant centr
1505,1 - Low,repli thi peckham londonstan use part uk
1506,1 - Low,repli britain africa
1507,3 - High,repli import savag get savag
1508,1 - Low,repli onli one solut round ship rwanda wherev
1509,1 - Low,repli allow peopl 3rd world exactli end 3rd world
1510,1 - Low,repli islam violenc
1511,1 - Low,scari footag migrant invas beach kent 😮
1512,1 - Low,repli welcom futur drug dealer rapist divers work 🙄
1513,1 - Low,repli replac
1514,1 - Low,colleg freind dover invas migrant franc dover continu fulli sponsor tori rnli borderforc countri run trator
1515,1 - Low,repli they'r migrant it' crimin invas get right
1516,1 - Low,govt go admit migrant particularli middl east africa danger citizen thi countri low iq savag unabl behav civilis manner govt need explain whi allow peopl stay uk
1517,3 - High,mean see anim prey anoth need nat geo thi one
1518,4 - Very High,repli put hole boat send shit back sea big wave
1519,1 - Low,michael jackson knew truth
1520,1 - Low,> kc i'v shock mani peopl thi video veri good exampl vid jewish evil > mustach supremacist wa pedophil nigger glad he' dead
1521,3 - High,can't even creat histori proud alway steal hahaha 🐒 monkey ape proud histori huh africa
1522,1 - Low,it' fuck jew behind
1523,1 - Low,daili remind everi right defend race anger stand bloodlin ancestor jewish propaganda noth propaganda fundament right defend blood race someth rocksolid embed throughout histori never touch defendthewhiterac 17 4
1524,3 - High,make habit tell seller write messag you'r go buy product promot ape call tell face face
1525,1 - Low,commi scum nigger lover antifa faggot thi messag say texa afn chapter
1526,1 - Low,clearli proof migrant bad hombr round planet ape style iaintpoliticallycorrect
1527,3 - High,border flood hundr migrant cross texa foxnew sorri say us f thi biden liar pig compani teal pig disguis ape right gob gone stop monkey bad
1528,1 - Low,migrant muslim invast ha stop breed rape steal chang europ forev brexit
1529,1 - Low,antiwhit ugli
1530,1 - Low,speed antiwhit gain ground might legal kill white peopl
1531,1 - Low,great replac full swing unit state onli republican victori 2022 trump victori 2024 make dent thi invas 😮🇺🇸
1532,1 - Low,> anita haniff destruct western civil uk > believ trump back befor 2024
1533,2 - Mid,join fellow europeandescend take stand continu awaken white silent major time left idl lazi futur us
1534,2 - Mid,white live matter ny post follow result latest piec antiwhit narritav publish within news woodstock event full respons found wlm
1535,2 - Mid,order see peopl brought back fight shape must continu effort rais awar spread inform wlm whitelivesmatt wlmmarch
1536,2 - Mid,📌a know virtual govern hand antiwhit globalist get countri back antiwhit must swear loyalti onli blood race flag wlm whitelivesmatt wlmmarch
1537,2 - Mid,thi articl call white genocid chang white ani racial group would consid hate speech perpetu white supremaci make white children wlm whitelivesmatt wlmmarch
1538,2 - Mid,📌let' clear either prowhit antiwhit stanc wlm know truth must act spirit one us blood famili sacrific dead weight larp
1539,2 - Mid,wlm ny alway look activist readi step true advoc folk readi take stand make differ content sit watch xiv join wlm ny chat contact begin vet
1540,1 - Low,financ divers soro partner mastercard hand money migrant call human ventur like white genocid ventur
1541,1 - Low,antiracist call nonwhit illeg migrant dreamer becaus they'r dream whitegenocid say they'r antiracist realli antiwhit divers code word 4 whitegenocid openingceremoni saturdaymorn ufc221 ussfpresid amjoy
1542,1 - Low,un migrat agenc polici doc mass immigr 3rd world migrant west divers whitegenocid bbctbq
1543,1 - Low,infin 3rd world migrant forc assimil invest goal whitegenocid divers mean chase last white person
1544,1 - Low,video migrant attack calai resid throw brick via divers code word whitegenocid
1545,1 - Low,divers whitegenocid 620000 migrant enter itali sinc 2013 major still countri italian polic arrest two immigr murder dismember teenag girl
1546,1 - Low,repli thank acknowledg divers whitegenocid onli white nation flood migrant kalergiplan push us
1547,1 - Low,whitegenocid religion nsa antiracist politicalcorrect divers multiraci immigr migrant con
1548,1 - Low,employ warn contain violenc sensit viewer namibian woman face charg attempt murder video captur nanni camera show abus babi care child mother annemari theron told rekord tuesday ninemonthold babi laila care nanni sinc may thi year juli notic mark laila feet never suspect nanni august annemari notic babi mark arm neck thi wa start monitor situat closelysh said begin septemb husband johan wa home two day told laila fear nanni henc theron famili decid instal camera last week annemari notic laila eggshap bump forehead eye swollen cri nanni told us fell walker wa cri badli whi phone friend assist annemari download applic allow see footag phone saw footag wednesday want dismiss immedi annemari receiv legal advic lay charg polic wa arrest friday nanni appear court monday charg attempt murder wa deni bail remain custodi octob annemari said nanni request visit former employ go see ask forgiv said onli happen one time onli happen onc whi bruis said annemari respons wa duti mother look children told could forgiv sourc
1549,1 - Low,visual occupi srinagar two mujahideen brother martyr
1550,3 - High,subhuman low iq nigger bite ahead
1551,1 - Low,hate nigger subhuman
1552,1 - Low,repli mayb dont know thi present kashmir shia murtadin becaus insult sahabah call upon dead
1553,1 - Low,repli taliban murtadin dont appli sharia shop hand theif
1554,2 - Mid,strateg gain day criterion day criterion day two armi met – great battl badr contemporari badr 911
1555,2 - Mid,– deal centuri campaign crusad centuri episod seven – sheikh ayman alzawahiri
1556,2 - Mid,muslim india ignor regard greatest advisori india help demon wake resist fight thi cow worshipp armi predecessor fought thi onli wayout put end humili hand coward cow worshipp
1557,2 - Mid,intern commun strive ensur crimin zionist government' safeti instanc restrict access aerial photo map effort thi howev we'v abl penetr cyber infrastructur crimin zionist govern access 22 tb 3d file israel area taken themselv accuraci 5cm thi video bit access see 100135 minut addit littl surpris idf video הקהילה הבינלאומית מנסה להבטיח את ביטחונה של הממשלה הציונית הפושעת למשל הם עושים זאת על ידי הגבלת אנשים ברחבי העולם למפות ותצולמי אוויר של המשטר הציוני אבל אנו הצלחנו לחדור לתשתית הסייבר של הממשלה הציונית הפושעת והשגנו 22טרה בייט כולל תמונות תלתמימד עד 5 סמ מכל אזורי ישראל שהופקו על ידם מהדקה100 עד הדקה135 זה רק חלק קטן מהגישה שלנו בקליפ הזה יש לנו גם הפתעה הקטנה לצהל idf mod 🌐 mosesstaffs
1558,4 - Very High,iran ❤🇮🇷 israel israel see next 25 year khamenei leader מוות לישראל ישראל לא תראה את 25 השנים הבאות מנהיג חמינאי
